Короткопалый каменный воробей;Carpospiza;Воробьиные;Воробьинообразные;Птицы;Хордовые
Короткопалый каменный дрозд;Каменные;Мухоловковые;Воробьинообразные;Птицы;Хордовые
Короткопалый хохлатый жаворонок;Хохлатые;Жаворонковые;Воробьинообразные;Птицы;Хордовые
Короткопалый ястреб;Настоящие;Ястребиные;Ястребообразные;Птицы;Хордовые
Короткопёрая камышовка;Настоящие;Камышовковые;Воробьинообразные;Птицы;Хордовые
Короткопёрая серая акула;Серые;Серые;Кархаринообразные;Хрящевые;Хордовые
Короткопёрый амотрет;Амотреты;Ромбосолеевые;Камбалообразные;Лучепёрые;Хордовые
Короткоплавниковая гринда;Гринды;Дельфиновые;Китопарнокопытные;Млекопитающие;Хордовые
Короткоплавниковая чёрная кошачья акула;Чёрные;Кошачьи;Кархаринообразные;Хрящевые;Хордовые
Короткорылая атерина;Атерины;Атериновые;Атеринообразные;Лучепёрые;Хордовые
Короткорылый алепизавр;Алепизавры;Алепизавровые;Аулопообразные;Лучепёрые;Хордовые
Короткорылый копьеносец;Копьеносцы;Марлиновые;Марлинообразные;Лучепёрые;Хордовые
Короткорылый продельфин;Продельфины;Дельфиновые;Китопарнокопытные;Млекопитающие;Хордовые
Короткоусая бородатка;Пуголовковидные;Антарктические;Окунеобразные;Лучепёрые;Хордовые
Короткоусая линофрина;Линофрины;Линофриновые;Удильщикообразные;Лучепёрые;Хордовые
Короткоусая трисса;Триссы;Анчоусовые;Сельдеобразные;Лучепёрые;Хордовые
Короткоухий кенгуру;Скальные;Кенгуровые;Двурезцовые;Млекопитающие;Хордовые
Короткоухий прыгунчик;Короткоухие;Прыгунчиковые;Прыгунчики;Млекопитающие;Хордовые
Короткохвостая аруна;Аруны;Тиранновые;Воробьинообразные;Птицы;Хордовые
Короткохвостая дроздовидная муравейница;Дроздовидные;Муравьеловковые;Воробьинообразные;Птицы;Хордовые
Короткохвостая пегая мухоловка;Пегие;Австралийские;Воробьинообразные;Птицы;Хордовые
Короткохвостая сутора;Neosuthora;Суторовые;Воробьинообразные;Птицы;Хордовые
Короткохвостая тимелия;Короткохвостые;Земляные;Воробьинообразные;Птицы;Хордовые
Короткохвостая чёрная акула;Чёрные;Этмоптеровые;Катранообразные;Хрящевые;Хордовые
Короткохвостая шиншилла;Шиншиллы;Шиншилловые;Грызуны;Млекопитающие;Хордовые
Короткохвостка;Короткохвостки;Ширококрылые;Воробьинообразные;Птицы;Хордовые
Короткохвостый батис;Батисы;Сережкоглазки;Воробьинообразные;Птицы;Хордовые
Короткохвостый варан;Вараны;Вараны;Чешуйчатые;Пресмыкающиеся;Хордовые
Короткохвостый гнюс;Короткохвостые;Гнюсовые;Электрические;Хрящевые;Хордовые
Короткохвостый идиопсар;Короткохвостые;Овсянковые;Воробьинообразные;Птицы;Хордовые
Короткохвостый канюк;Настоящие;Ястребиные;Ястребообразные;Птицы;Хордовые
Короткохвостый ликонус;Ликонусы;Макруроновые;Трескообразные;Лучепёрые;Хордовые
Короткохвостый мангуст;Мангусты;Мангустовые;Хищные;Млекопитающие;Хордовые
Короткохвостый питон;Настоящие;Питоны;Чешуйчатые;Пресмыкающиеся;Хордовые
Короткохвостый поморник;Малые;Поморниковые;Ржанкообразные;Птицы;Хордовые
Короткохвостый речной хвостокол;Речные;Речные;Хвостоколообразные;Хрящевые;Хордовые
Короткохвостый скат;Ромбовые;Ромбовые;Скатообразные;Хрящевые;Хордовые
Короткохвостый сокол;Соколы;Соколиные;Соколообразные;Птицы;Хордовые
Короткохвостый сцинк;Исполинские;Сцинковые;Чешуйчатые;Пресмыкающиеся;Хордовые
Короткохвостый ткач;Короткохвостые;Ткачиковые;Воробьинообразные;Птицы;Хордовые
Короткохвостый хвостокол;Австралийские;Хвостоколовые;Хвостоколообразные;Хрящевые;Хордовые
Короткохвостый хомячок;Серые;Хомяковые;Грызуны;Млекопитающие;Хордовые
Короткохоботник туранский;Короткохоботники;Слепни;Двукрылые;Насекомые;Членистоногие
Короткохохлый болотный тиранн;Болотные;Тиранновые;Воробьинообразные;Птицы;Хордовые
Короткошёрстный вомбат;Короткошёрстные;Вомбатовые;Двурезцовые;Млекопитающие;Хордовые
Короткошипая рыба-ёж;Настоящие;Двузубые;Иглобрюхообразные;Лучепёрые;Хордовые
Корсак;Лисицы;Псовые;Хищные;Млекопитающие;Хордовые
Корсиканская дискоязычная лягушка;Дискоязычные;Круглоязычные;Бесхвостые;Земноводные;Хордовые
Корсиканский вьюрок;Щеглы;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Корсиканский заяц;Зайцы;Зайцевые;Зайцеобразные;Млекопитающие;Хордовые
Корсиканский парусник;Хвостоносцы;Парусники;Чешуекрылые;Насекомые;Членистоногие
Корсиканский поползень;Поползни;Поползневые;Воробьинообразные;Птицы;Хордовые
Корсиканский тритон;Горные;Саламандровые;Хвостатые;Земноводные;Хордовые
Кортезская чайка;Чайки;Чайковые;Ржанкообразные;Птицы;Хордовые
Коршун паразит;Настоящие;Ястребиные;Ястребообразные;Птицы;Хордовые
Коршун-свистун;Браминские;Ястребиные;Ястребообразные;Птицы;Хордовые
Коршун-слизнеед;Коршуны;Ястребиные;Ястребообразные;Птицы;Хордовые
Косатка;Косатки;Дельфиновые;Китопарнокопытные;Млекопитающие;Хордовые
Косатка;Свиязи;Утиные;Гусеобразные;Птицы;Хордовые
Косатка-скрипун;Тахисуры;Косатковые;Сомообразные;Лучепёрые;Хордовые
Коскороба;Коскоробы;Утиные;Гусеобразные;Птицы;Хордовые
Косматогрудый усач;Tragosoma;Усачи;Жесткокрылые;Насекомые;Членистоногие
Косматый поползень;Поползни;Поползневые;Воробьинообразные;Птицы;Хордовые
Косматый хомяк;Косматые;Мышиные;Грызуны;Млекопитающие;Хордовые
Косорогий калоед;Калоеды;Пластинчатоусые;Жесткокрылые;Насекомые;Членистоногие
Коста-риканский земляной голубь;Zentrygon;Голубиные;Голубеобразные;Птицы;Хордовые
Костноголов Лангсдорфа;Itapotihyla;Квакши;Бесхвостые;Земноводные;Хордовые
Костянка красноголовая;Lithobius;Lithobiidae;Костянки;Губоногие;Членистоногие
Косулья антилопа;Pelea;Полорогие;Китопарнокопытные;Млекопитающие;Хордовые
Косумельский енот;Еноты;Енотовые;Хищные;Млекопитающие;Хордовые
Котиара;Американские;Гадюковые;Чешуйчатые;Пресмыкающиеся;Хордовые
Котинга-помпадур;Украшенные;Котинговые;Воробьинообразные;Птицы;Хордовые
Кохлодина блестящая;Cochlodina;Клаузилииды;Стебельчатоглазые;Брюхоногие;Моллюски
Кошачий геккон;Кошачьи;Эублефаровые;Чешуйчатые;Пресмыкающиеся;Хордовые
Кошачий групер;Груперы;Каменные;Окунеобразные;Лучепёрые;Хордовые
Кошачий лемур;Кошачьи;Лемуровые;Приматы;Млекопитающие;Хордовые
Кошачий пересмешник;Кошачьи;Пересмешниковые;Воробьинообразные;Птицы;Хордовые
Кошачья выдра;Американские;Куньи;Хищные;Млекопитающие;Хордовые
Кошачья двуустка;Opisthorchis;Opisthorchiidae;Plagiorchiida;Трематоды;Плоские
Кошачья древесница;Африканские;Пискуньи;Бесхвостые;Земноводные;Хордовые
Кошачья змея;Кошачьи;Ужеобразные;Чешуйчатые;Пресмыкающиеся;Хордовые
Кошка;Кошки;Кошачьи;Хищные;Млекопитающие;Хордовые
Кошка Жоффруа;Южноамериканские;Кошачьи;Хищные;Млекопитающие;Хордовые
Кошка Темминка;Катопумы;Кошачьи;Хищные;Млекопитающие;Хордовые
Кошка-рыболов;Восточные;Кошачьи;Хищные;Млекопитающие;Хордовые
Коэль;Коэли;Кукушковые;Кукушкообразные;Птицы;Хордовые
Краб Дерюгина;Sculptolithodes;Крабоиды;Десятиногие;Высшие;Членистоногие
Крабоид-подкаменщик Гребницкого;Hapalogaster;Hapalogastridae;Десятиногие;Высшие;Членистоногие
Крабоядная лягушка;Fejervarya;Dicroglossidae;Бесхвостые;Земноводные;Хордовые
Кравчик Чичерина;Кравчики;Навозники;Жесткокрылые;Насекомые;Членистоногие
Кравчик-головач;Кравчики;Навозники;Жесткокрылые;Насекомые;Членистоногие
Краевой ткач;Pamphilius;Pamphiliidae;Перепончатокрылые;Насекомые;Членистоногие
Крапивник;Настоящие;Крапивниковые;Воробьинообразные;Птицы;Хордовые
Крапивниковая тимелия Рабора;Robsonius;Сверчковые;Воробьинообразные;Птицы;Хордовые
Крапивниковый дрозд;Крапивниковые;Zeledoniidae;Воробьинообразные;Птицы;Хордовые
Крапивница;Aglais;Нимфалиды;Чешуекрылые;Насекомые;Членистоногие
Крапивница слитнопятнистая;Aglais;Нимфалиды;Чешуекрылые;Насекомые;Членистоногие
Крапчатая месалина;Афроазиатские;Настоящие;Чешуйчатые;Пресмыкающиеся;Хордовые
Крапчатая рыба-кабан;Крапчатые;Вепревые;Окунеобразные;Лучепёрые;Хордовые
Крапчатая сумчатая куница;Пятнистые;Сумчатые;Хищные;Млекопитающие;Хордовые
Крапчатая сумчатая мышь;Крапчатые;Сумчатые;Хищные;Млекопитающие;Хордовые
Крапчатая танагра;Настоящие;Танагровые;Воробьинообразные;Птицы;Хордовые
Крапчатая утка;Крапчатые;Утиные;Гусеобразные;Птицы;Хордовые
Крапчатый голубь;Голуби;Голубиные;Голубеобразные;Птицы;Хордовые
Крапчатый кабезон;Бородастики;Бородатковые;Дятлообразные;Птицы;Хордовые
Крапчатый пагр;Пагры;Спаровые;Спарообразные;Лучепёрые;Хордовые
Крапчатый сомик;Коридорасы;Панцирные;Сомообразные;Лучепёрые;Хордовые
Крапчатый суслик;Суслики;Беличьи;Грызуны;Млекопитающие;Хордовые
Красивая королевская змея;Королевские;Ужеобразные;Чешуйчатые;Пресмыкающиеся;Хордовые
Красивая мексиканская сойка;Мексиканские;Врановые;Воробьинообразные;Птицы;Хордовые
Красивая узкоротая квакша;Узкоротые;Узкороты;Бесхвостые;Земноводные;Хордовые
Красивый мечеклювый древолаз;Мечеклювые;Печниковые;Воробьинообразные;Птицы;Хордовые
Красивый трионикс;Nilssonia;Трёхкоготные;Черепахи;Пресмыкающиеся;Хордовые
Красивый хохлатый тинаму;Хохлатые;Тинаму;Тинамуобразные;Птицы;Хордовые
Красивый цветоед;Цветоеды;Цветоедовые;Воробьинообразные;Птицы;Хордовые
Красивый щукоголов;Щукоголовы;Макроподовые;Анабасообразные;Лучепёрые;Хордовые
Красная барракуда;Барракуды;Барракудовые;Скумбриеобразные;Лучепёрые;Хордовые
Красная белка;Красные;Беличьи;Грызуны;Млекопитающие;Хордовые
Красная венечная овсянка;Венечные;Танагровые;Воробьинообразные;Птицы;Хордовые
Красная древесная полёвка;Древесные;Хомяковые;Грызуны;Млекопитающие;Хордовые
Красная жаба;Красные;Жабы;Бесхвостые;Земноводные;Хордовые
Красная жабоголовая черепаха;Rhinemys;Змеиношеие;Черепахи;Пресмыкающиеся;Хордовые
Красная кабрилья;Груперы;Каменные;Окунеобразные;Лучепёрые;Хордовые
Красная калохета;Красные;Танагровые;Воробьинообразные;Птицы;Хордовые
Красная квакша;Scinax;Квакши;Бесхвостые;Земноводные;Хордовые
Красная куропатка;Кеклики;Фазановые;Курообразные;Птицы;Хордовые
Красная пиранга;Пиранги;Кардиналовые;Воробьинообразные;Птицы;Хордовые
Красная полёвка;Лесные;Хомяковые;Грызуны;Млекопитающие;Хордовые
Красная райская птица;Райские;Райские;Воробьинообразные;Птицы;Хордовые
Красная розелла;Розеллы;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Красная саранча;Nomadacris;Настоящие;Прямокрылые;Насекомые;Членистоногие
Красная тригла;Триглы;Тригловые;Скорпенообразные;Лучепёрые;Хордовые
Красная шилоклювая райская птица;Шилоклювые;Райские;Воробьинообразные;Птицы;Хордовые
Красно-белая пегая танагра;Пегие;Танагровые;Воробьинообразные;Птицы;Хордовые
Красно-серая полёвка;Лесные;Хомяковые;Грызуны;Млекопитающие;Хордовые
Красно-синий цветной флейтист;Цветные;Флейтистовые;Воробьинообразные;Птицы;Хордовые
Красно-чёрная овсянка;Красно;Танагровые;Воробьинообразные;Птицы;Хордовые
Красно-чёрная пиранга;Пиранги;Кардиналовые;Воробьинообразные;Птицы;Хордовые
Красно-чёрный горихвостковый певун;Горихвостковые;Древесницевые;Воробьинообразные;Птицы;Хордовые
Краснобёдрый дакнис;Дакнисы;Танагровые;Воробьинообразные;Птицы;Хордовые
Краснобёдрый ястреб;Настоящие;Ястребиные;Ястребообразные;Птицы;Хордовые
Краснобокий астрильд;Glaucestrilda;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Краснобокий топаколо;Краснобокие;Топаколовые;Воробьинообразные;Птицы;Хордовые
Краснобокий украшенный лори;Украшенные;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Краснобородая ночная щурка;Ночные;Щурковые;Ракшеобразные;Птицы;Хордовые
Краснобровая ложнопищуха;Ложнопищухи;Ложнопищуховые;Воробьинообразные;Птицы;Хордовые
Краснобровая радужная птица;Радужные;Радужные;Воробьинообразные;Птицы;Хордовые
Краснобровый попугайный виреон;Попугайные;Виреоновые;Воробьинообразные;Птицы;Хордовые
Краснобрюхая горихвостка;Горихвостки;Мухоловковые;Воробьинообразные;Птицы;Хордовые
Краснобрюхая горная танагра;Горные;Танагровые;Воробьинообразные;Птицы;Хордовые
Краснобрюхая жерлянка;Жерлянки;Жерлянки;Бесхвостые;Земноводные;Хордовые
Краснобрюхая короткошейная черепаха;Короткошейные;Змеиношеие;Черепахи;Пресмыкающиеся;Хордовые
Краснобрюхая крапивниковая муравьеловка;Isleria;Типичные;Воробьинообразные;Птицы;Хордовые
Краснобрюхая нильтава;Нильтавы;Мухоловковые;Воробьинообразные;Птицы;Хордовые
Краснобрюхая питта;Erythropitta;Питтовые;Воробьинообразные;Птицы;Хордовые
Краснобрюхий ара;Краснобрюхие;Попугаевые;Попугаеобразные;Птицы;Хордовые
Краснобрюхий каменный дрозд;Каменные;Мухоловковые;Воробьинообразные;Птицы;Хордовые
Краснобрюхий крабовый канюк;Крабовые;Ястребиные;Ястребообразные;Птицы;Хордовые
Краснобрюхий полоз;Долихофисы;Ужеобразные;Чешуйчатые;Пресмыкающиеся;Хордовые
Краснобрюхий рогоклюв;Cymbirhynchus;Рогоклювые;Воробьинообразные;Птицы;Хордовые
Краснобрюхий солнечный колибри;Солнечные;Колибри;Стрижеобразные;Птицы;Хордовые
Краснобрюхий тамарин;Тамарины;Игрунковые;Приматы;Млекопитающие;Хордовые
Краснобрюхий тритон;Западноамериканские;Саламандровые;Хвостатые;Земноводные;Хордовые
Краснобрюхий трупиал;Краснобрюхие;Трупиаловые;Воробьинообразные;Птицы;Хордовые
Краснобрюхий цезий;Цезии;Цезионовые;Окунеобразные;Лучепёрые;Хордовые
Красноватая совка;Совки;Совиные;Совообразные;Птицы;Хордовые
Красноватый дятловый древолаз;Дятловые;Печниковые;Воробьинообразные;Птицы;Хордовые
Красногалстучный топаколо;Красногалстучные;Топаколовые;Воробьинообразные;Птицы;Хордовые
Красноглазая горлица;Горлицы;Голубиные;Голубеобразные;Птицы;Хордовые
Красноглазая квакша;Яркоглазые;Phyllomedusidae;Бесхвостые;Земноводные;Хордовые
Красноглазая литория;Австралийские;Квакши;Бесхвостые;Земноводные;Хордовые
Красноглазая пиропа;Монжиты;Тиранновые;Воробьинообразные;Птицы;Хордовые
Красноглазый бычеглаз;Бычеглазы;Каталуфовые;Окунеобразные;Лучепёрые;Хордовые
Красноглазый виреон;Виреоны;Виреоновые;Воробьинообразные;Птицы;Хордовые
Красноглазый коровий трупиал;Коровьи;Трупиаловые;Воробьинообразные;Птицы;Хордовые
Красноглазый нырок;Нырки;Утиные;Гусеобразные;Птицы;Хордовые
Красноглазый тауи;Тауи;Passerellidae;Воробьинообразные;Птицы;Хордовые
Красноголовая амадина;Амадины;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Красноголовая аратинга;Psittacara;Попугаевые;Попугаеобразные;Птицы;Хордовые
Красноголовая пиранга;Пиранги;Кардиналовые;Воробьинообразные;Птицы;Хордовые
Красноголовая попугайная амадина;Попугайные;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Красноголовая синяя падальница;Синие;Каллифориды;Двукрылые;Насекомые;Членистоногие
Красноголовая славковая танагра;Славковые;Танагровые;Воробьинообразные;Птицы;Хордовые
Красноголовая снегирёвая овсянка;Чёрные;Танагровые;Воробьинообразные;Птицы;Хордовые
Красноголовая шилоклювая тимелия;Шилоклювые;Шилоклювые;Воробьинообразные;Птицы;Хордовые
Красноголовая юхина;Юхины;Белоглазковые;Воробьинообразные;Птицы;Хордовые
Красноголовый азиатский трогон;Азиатские;Трогоновые;Трогонообразные;Птицы;Хордовые
Красноголовый бородастик;Psilopogon;Бородастиковые;Дятлообразные;Птицы;Хордовые
Красноголовый гусь;Патагонские;Утиные;Гусеобразные;Птицы;Хордовые
Красноголовый кольчатый попугай;Кольчатые;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Красноголовый королёк;Корольки;Корольковые;Воробьинообразные;Птицы;Хордовые
Красноголовый красноклювый ткач;Красноклювые;Ткачиковые;Воробьинообразные;Птицы;Хордовые
Красноголовый мангобей;Мангабеи;Мартышковые;Приматы;Млекопитающие;Хордовые
Красноголовый меланерпес;Дятлы;Дятловые;Дятлообразные;Птицы;Хордовые
Красноголовый момот;Красноголовые;Момотовые;Ракшеобразные;Птицы;Хордовые
Красноголовый муравей;Формика;Муравьи;Перепончатокрылые;Насекомые;Членистоногие
Красноголовый нырок;Чернети;Утиные;Гусеобразные;Птицы;Хордовые
Красноголовый снегирь;Снегири;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Красноголовый соловей;Larvivora;Мухоловковые;Воробьинообразные;Птицы;Хордовые
Красноголовый сорокопут;Сорокопуты;Сорокопутовые;Воробьинообразные;Птицы;Хордовые
Красноголовый трупиал;Красноголовые;Трупиаловые;Воробьинообразные;Птицы;Хордовые
Красноголовый фуди;Фуди;Ткачиковые;Воробьинообразные;Птицы;Хордовые
Красноголовый цветоед;Цветоеды;Цветоедовые;Воробьинообразные;Птицы;Хордовые
Красногорлая амадина;Амадины;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Красногорлая вертишейка;Вертишейки;Дятловые;Дятлообразные;Птицы;Хордовые
Красногорлая мухоловка;Пёстрые;Мухоловковые;Воробьинообразные;Птицы;Хордовые
Красногорлая чёрная каракара;Ibycter;Соколиные;Соколообразные;Птицы;Хордовые
Красногорлая щурка;Щурки;Щурковые;Ракшеобразные;Птицы;Хордовые
Красногорлый дроздовый топаколо;Дроздовые;Топаколовые;Воробьинообразные;Птицы;Хордовые
Красногорлый манакиновый плодоед;Манакиновые;Котинговые;Воробьинообразные;Птицы;Хордовые
Красногорлый серёжчатый медосос;Acanthagenys;Медососовые;Воробьинообразные;Птицы;Хордовые
Красногорлый скворцовый конёк;Скворцовые;Трясогузковые;Воробьинообразные;Птицы;Хордовые
Красногорлый скрытохвост;Скрытохвосты;Тинаму;Тинамуобразные;Птицы;Хордовые
Красногорлый турач;Pternistis;Фазановые;Курообразные;Птицы;Хордовые
Красногорлый украшенный лори;Украшенные;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Красногрудая гранателла;Гранателлы;Кардиналовые;Воробьинообразные;Птицы;Хордовые
Красногрудая кукушка;Кукушки;Кукушковые;Кукушкообразные;Птицы;Хордовые
Красногрудая кустарниковая куропатка;Кустариниковые;Фазановые;Курообразные;Птицы;Хордовые
Красногрудая ржанка;Зуйки;Ржанковые;Ржанкообразные;Птицы;Хордовые
Красногрудая танагра;Красногрудые;Танагровые;Воробьинообразные;Птицы;Хордовые
Красногрудая чекановая трясогузка;Чекановые;Медососовые;Воробьинообразные;Птицы;Хордовые
Красногрудый горихвостковый певун;Горихвостковые;Древесницевые;Воробьинообразные;Птицы;Хордовые
Красногрудый длиннокрылый попугай;Длиннокрылые;Попугаевые;Попугаеобразные;Птицы;Хордовые
Красногрудый дубоносовый кардинал;Дубоносовые;Кардиналовые;Воробьинообразные;Птицы;Хордовые
Красногрудый дутый усач;Усачики;Усачи;Жесткокрылые;Насекомые;Членистоногие
Красногрудый луговой трупиал;Leistes;Трупиаловые;Воробьинообразные;Птицы;Хордовые
Красногрудый муравей-древоточец;Кампонотус;Муравьи;Перепончатокрылые;Насекомые;Членистоногие
Красногрудый осоед;Настоящие;Ястребиные;Ястребообразные;Птицы;Хордовые
Красногрудый пегий зимородок;Большие;Зимородковые;Ракшеобразные;Птицы;Хордовые
Красногрудый плодоед;Красногрудые;Котинговые;Воробьинообразные;Птицы;Хордовые
Красногрудый пушистый погоныш;Пушистые;Sarothruridae;Журавлеобразные;Птицы;Хордовые
Красногрудый скрытохвост;Скрытохвосты;Тинаму;Тинамуобразные;Птицы;Хордовые
Красногрудый сокол;Соколы;Соколиные;Соколообразные;Птицы;Хордовые
Красногрудый травяной попугайчик;Травяные;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Красногрудый тукан;Туканы;Тукановые;Дятлообразные;Птицы;Хордовые
Красногрудый усач;Усачи;Усачи;Жесткокрылые;Насекомые;Членистоногие
Красногрудый чибис;Чибисы;Ржанковые;Ржанкообразные;Птицы;Хордовые
Красногубый эуримен;Эуримены;Психролютовые;Скорпенообразные;Лучепёрые;Хордовые
Красногузый азиатский трогон;Азиатские;Трогоновые;Трогонообразные;Птицы;Хордовые
Красногузый бородастик;Psilopogon;Бородастиковые;Дятлообразные;Птицы;Хордовые
Красногузый попугай Максимилиана;Пионусы;Попугаевые;Попугаеобразные;Птицы;Хордовые
Краснозатылочный азиатский трогон;Азиатские;Трогоновые;Трогонообразные;Птицы;Хордовые
Краснозобая гагара;Гагары;Гагаровые;Гагарообразные;Птицы;Хордовые
Краснозобая казарка;Казарки;Утиные;Гусеобразные;Птицы;Хордовые
Краснозобик;Песочники;Бекасовые;Ржанкообразные;Птицы;Хордовые
Краснозобый амазон;Амазоны;Попугаевые;Попугаеобразные;Птицы;Хордовые
Краснозобый дрозд;Настоящие;Дроздовые;Воробьинообразные;Птицы;Хордовые
Краснозобый конёк;Коньки;Трясогузковые;Воробьинообразные;Птицы;Хордовые
Краснозобый пёстрый голубь;Пёстрые;Голубиные;Голубеобразные;Птицы;Хордовые
Краснозубый спинорог;Краснозубые;Спинороговые;Иглобрюхообразные;Лучепёрые;Хордовые
Красноклювая альциона;Зимородки;Зимородковые;Ракшеобразные;Птицы;Хордовые
Красноклювая ванга;Красноклювые;Ванговые;Воробьинообразные;Птицы;Хордовые
Красноклювая земляная кукушка;Земляные;Кукушковые;Кукушкообразные;Птицы;Хордовые
Красноклювая кустарниковая кукушка;Zanclostomus;Кукушковые;Кукушкообразные;Птицы;Хордовые
Красноклювая лазоревая сорока;Лазоревые;Врановые;Воробьинообразные;Птицы;Хордовые
Красноклювая овсянка;Настоящие;Овсянковые;Воробьинообразные;Птицы;Хордовые
Красноклювая танагра;Красноклювые;Танагровые;Воробьинообразные;Птицы;Хордовые
Красноклювая шилохвость;Речные;Утиные;Гусеобразные;Птицы;Хордовые
Красноклювый большеног;Сорные;Большеноги;Курообразные;Птицы;Хордовые
Красноклювый буйволовый скворец;Буйволовые;Buphagidae;Воробьинообразные;Птицы;Хордовые
Красноклювый кракс;Гокко;Краксы;Курообразные;Птицы;Хордовые
Красноклювый красногузый попугай;Пионусы;Попугаевые;Попугаеобразные;Птицы;Хордовые
Красноклювый очковый сорокопут;Очковые;Ванговые;Воробьинообразные;Птицы;Хордовые
Красноклювый скворец;Spodiopsar;Скворцовые;Воробьинообразные;Птицы;Хордовые
Красноклювый славковый медосос;Славковые;Медососовые;Воробьинообразные;Птицы;Хордовые
Красноклювый ткач;Красноклювые;Ткачиковые;Воробьинообразные;Птицы;Хордовые
Красноклювый токо;Токо;Птицы;Птицы;Птицы;Хордовые
Красноклювый фаэтон;Фаэтоны;Фаэтоновые;Фаэтонообразные;Птицы;Хордовые
Красноклювый цветоед;Цветоеды;Цветоедовые;Воробьинообразные;Птицы;Хордовые
Краснокрыл Ренивона;Краснокрылы;Усачи;Жесткокрылые;Насекомые;Членистоногие
Краснокрыл утренний;Dictyoptera;Краснокрылы;Жесткокрылые;Насекомые;Членистоногие
Краснокрылая иглохвостка;Иглохвостые;Печниковые;Воробьинообразные;Птицы;Хордовые
Краснокрылая питанга-крошка;Питанги;Тиранновые;Воробьинообразные;Птицы;Хордовые
Краснокрылый венилиорнис;Венилиорнисы;Дятловые;Дятлообразные;Птицы;Хордовые
Краснокрылый длиннохвостый скворец;Длиннохвостые;Скворцовые;Воробьинообразные;Птицы;Хордовые
Краснокрылый ивовый листоед;Chrysomela;Листоеды;Жесткокрылые;Насекомые;Членистоногие
Краснокрылый канюк;Ястребиные;Ястребиные;Ястребообразные;Птицы;Хордовые
Краснокрылый куриный голубь;Pampusana;Голубиные;Голубеобразные;Птицы;Хордовые
Краснокрылый малимбус;Краснокрылые;Ткачиковые;Воробьинообразные;Птицы;Хордовые
Краснокрылый попугай;Краснокрылые;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Краснокрылый расписной малюр;Расписные;Малюровые;Воробьинообразные;Птицы;Хордовые
Краснокрылый тинаму;Краснокрылые;Тинаму;Тинамуобразные;Птицы;Хордовые
Краснокрылый тонкоклювый попугай;Тонкоклювые;Попугаевые;Попугаеобразные;Птицы;Хордовые
Краснокрылый тополёвый листоед;Chrysomela;Листоеды;Жесткокрылые;Насекомые;Членистоногие
Краснокрылый чечевичник;Краснокрылые;Вьюрковые;Воробьинообразные;Птицы;Хордовые
Краснолицая аратинга;Psittacara;Попугаевые;Попугаеобразные;Птицы;Хордовые
Краснолицая коата;Коаты;Паукообразные;Приматы;Млекопитающие;Хордовые
Краснолицая кустарниковая кукушка;Кустарниковые;Кукушковые;Кукушкообразные;Птицы;Хордовые
Краснолицая либия;Либии;Африканские;Дятлообразные;Птицы;Хордовые
Краснолицая пенелопа;Пенелопы;Краксы;Курообразные;Птицы;Хордовые
Краснолицая приния;Urorhipis;Цистиколовые;Воробьинообразные;Птицы;Хордовые
Краснолицая птица-мышь;Urocolius;Птицы;Птицы;Птицы;Хордовые
Краснолицая сильвиетта;Сильвиетты;Африканские;Воробьинообразные;Птицы;Хордовые
Краснолицая совка;Megascops;Совиные;Совообразные;Птицы;Хордовые
Краснолицый баклан;Urile;Баклановые;Олушеобразные;Птицы;Хордовые
Краснолицый гульман;Кази;Мартышковые;Приматы;Млекопитающие;Хордовые
Краснолицый меланерпес;Дятлы;Дятловые;Дятлообразные;Птицы;Хордовые
Краснолицый неразлучник;Неразлучники;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Краснолицый пастушок;Амазонские;Пастушковые;Журавлеобразные;Птицы;Хордовые
Краснолобая веерохвостка;Веерохвостки;Веерохвостковые;Воробьинообразные;Птицы;Хордовые
Краснолобая газель;Eudorcas;Полорогие;Китопарнокопытные;Млекопитающие;Хордовые
Краснолобая лысуха;Лысухи;Пастушковые;Журавлеобразные;Птицы;Хордовые
Краснолобая питтоподобная муравьеловка;Питтоподобные;Муравьеловковые;Воробьинообразные;Птицы;Хордовые
Краснолобая портниха;Портнихи;Цистиколовые;Воробьинообразные;Птицы;Хордовые
Краснолобая сибия;Сибии;Кустарницевые;Воробьинообразные;Птицы;Хордовые
Краснолобый амазон;Амазоны;Попугаевые;Попугаеобразные;Птицы;Хордовые
Краснолобый блестящий лори;Блестящие;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Краснолобый мягкохвостый малюр;Мягкохвостые;Малюровые;Воробьинообразные;Птицы;Хордовые
Краснолобый прыгающий попугай;Прыгающие;Psittaculidae;Попугаеобразные;Птицы;Хордовые
Краснолобый толстоклювый попугай;Андские;Попугаевые;Попугаеобразные;Птицы;Хордовые
